datetime,temperature_2m,relative_humidity_2m,pressure_msl,precipitation,rain,snowfall,wind_speed_10m,hour
2012-05-25 15:00:00+00:00,22.063,71.46398,1016.1,0.2,0.2,0.0,7.9036193,15
2013-05-25 15:00:00+00:00,12.913,77.97014,1006.2,0.2,0.2,0.0,7.072878,15
2014-05-25 15:00:00+00:00,19.063,70.6774,1016.1,0.0,0.0,0.0,5.8048253,15
2015-05-25 15:00:00+00:00,19.163,77.39106,1012.0,0.0,0.0,0.0,8.427383,15
2016-05-25 15:00:00+00:00,17.963,79.74759,1014.4,0.0,0.0,0.0,10.440001,15
2017-05-25 15:00:00+00:00,23.547998,55.40412,1015.7,0.0,0.0,0.0,5.8048253,15
2018-05-25 15:00:00+00:00,22.897999,77.223274,1015.8,0.0,0.0,0.0,4.6938252,15
2019-05-25 15:00:00+00:00,18.848,80.12697,1013.6,0.0,0.0,0.0,7.386582,15
2020-05-25 15:00:00+00:00,23.647999,47.854572,1024.2,0.0,0.0,0.0,7.2359104,15
2021-05-25 15:00:00+00:00,21.698,35.809147,1017.7,0.0,0.0,0.0,11.659777,15
2022-05-25 15:00:00+00:00,24.448,65.440384,1013.2,0.0,0.0,0.0,5.904439,15
2023-05-25 15:00:00+00:00,21.797998,67.64281,1018.0,0.0,0.0,0.0,6.519877,15
2024-05-25 15:00:00+00:00,19.647999,69.87648,1016.7,0.0,0.0,0.0,6.439876,15
