datetime,temperature_2m,relative_humidity_2m,pressure_msl,precipitation,rain,snowfall,wind_speed_10m,hour
2012-05-04 16:00:00+00:00,25.513,67.5351,1019.3,0.0,0.0,0.0,8.854829,16
2013-05-04 16:00:00+00:00,26.313,63.41306,1008.5,0.0,0.0,0.0,11.304229,16
2014-05-04 16:00:00+00:00,25.263,56.54812,1017.8,0.0,0.0,0.0,19.245697,16
2015-05-04 16:00:00+00:00,25.063,48.7093,1021.2,0.0,0.0,0.0,25.478743,16
2016-05-04 16:00:00+00:00,26.013,76.04282,1012.7,2.7,2.7,0.0,15.856354,16
2017-05-04 16:00:00+00:00,28.726,63.152954,1012.8,0.4,0.4,0.0,14.021525,16
2018-05-04 16:00:00+00:00,26.876,59.50243,1019.4,0.0,0.0,0.0,21.385939,16
2019-05-04 16:00:00+00:00,30.026,61.154778,1015.8,0.0,0.0,0.0,15.111424,16
2020-05-04 16:00:00+00:00,29.175999,47.639748,1017.3,0.0,0.0,0.0,0.8049845,16
2021-05-04 16:00:00+00:00,31.175999,54.186806,1018.0,0.0,0.0,0.0,16.311613,16
2022-05-04 16:00:00+00:00,27.425999,66.46735,1018.6,0.5,0.5,0.0,9.227524,16
2023-05-04 16:00:00+00:00,27.026,38.321835,1015.9,0.0,0.0,0.0,7.342588,16
2024-05-04 16:00:00+00:00,27.825998,60.658516,1016.8,0.0,0.0,0.0,17.076298,16
